SalesOrderID,ShipMethodID,OnlineOrderFlag,CreditCardID,SubTotal,TaxAmt,Freight,TotalDue,SalesPersonID
67688,1,1,2046,2443.35,195.468,61.0838,2699.9018,NULL
67689,1,1,15908,2481.82,198.5456,62.0455,2742.4111,NULL
67690,1,1,12009,901.35,72.108,22.5338,995.9918,NULL
67691,1,1,8450,2419.06,193.5248,60.4765,2673.0613,NULL
67692,1,1,15570,2398.05,191.844,59.9513,2649.8453,NULL
67693,1,1,373,1273.32,101.8656,31.833,1407.0186,NULL
67694,1,1,NULL,607.96,48.6368,15.199,671.7958,NULL
67695,1,1,14509,2398.05,191.844,59.9513,2649.8453,NULL
67696,1,1,8993,2393.06,191.4448,59.8265,2644.3313,NULL
67697,1,1,7234,69.97,5.5976,1.7493,77.3169,NULL
67698,1,1,8007,92.48,7.3984,2.312,102.1904,NULL
67699,1,1,13112,78.98,6.3184,1.9745,87.2729,NULL
67700,1,1,7768,78.98,6.3184,1.9745,87.2729,NULL
67701,1,1,13183,13.98,1.1184,0.3495,15.4479,NULL
67702,1,1,8515,2339.97,187.1976,58.4993,2585.6669,NULL
67703,1,1,7043,2380.47,190.4376,59.5118,2630.4194,NULL
67704,1,1,13487,2414.99,193.1992,60.3748,2668.564,NULL
67705,1,1,13181,53.99,4.3192,1.3498,59.659,NULL
67706,1,1,9276,62.98,5.0384,1.5745,69.5929,NULL
67707,1,1,19070,93.48,7.4784,2.337,103.2954,NULL
67708,1,1,13819,49.48,3.9584,1.237,54.6754,NULL
67709,1,1,7797,27.28,2.1824,0.682,30.1444,NULL
67710,1,1,17322,38.88,3.1104,0.972,42.9624,NULL
67711,1,1,8900,71.94,5.7552,1.7985,79.4937,NULL
67712,1,1,1992,121.57,9.7256,3.0393,134.3349,NULL
67713,1,1,17806,49.97,3.9976,1.2493,55.2169,NULL
67714,1,1,7885,49.97,3.9976,1.2493,55.2169,NULL
67715,1,1,6660,68.97,5.5176,1.7243,76.2119,NULL
67716,1,1,13069,39.47,3.1576,0.9868,43.6144,NULL
67717,1,1,17216,14.98,1.1984,0.3745,16.5529,NULL
67718,1,1,1587,78.98,6.3184,1.9745,87.2729,NULL
67719,1,1,12571,69.99,5.5992,1.7498,77.339,NULL
67720,1,1,95,7.28,0.5824,0.182,8.0444,NULL
67721,1,1,3523,13.98,1.1184,0.3495,15.4479,NULL
67722,1,1,94,54.96,4.3968,1.374,60.7308,NULL
67723,1,1,7030,56.97,4.5576,1.4243,62.9519,NULL
67724,1,1,18775,78.96,6.3168,1.974,87.2508,NULL
67725,1,1,7195,32.27,2.5816,0.8068,35.6584,NULL
67726,1,1,8623,73.96,5.9168,1.849,81.7258,NULL
67727,1,1,15634,39.98,3.1984,0.9995,44.1779,NULL
67728,1,1,397,35,2.8,0.875,38.675,NULL
67729,1,1,8532,56.97,4.5576,1.4243,62.9519,NULL
67730,1,1,9914,24.27,1.9416,0.6068,26.8184,NULL
67731,1,1,16845,8.99,0.7192,0.2248,9.934,NULL
67732,1,1,17682,804.48,64.3584,20.112,888.9504,NULL
67733,1,1,7152,839.48,67.1584,20.987,927.6254,NULL
67734,1,1,16070,2376.96,190.1568,59.424,2626.5408,NULL
67735,1,1,15722,2316.97,185.3576,57.9243,2560.2519,NULL
67736,1,1,14947,2354.98,188.3984,58.8745,2602.2529,NULL
67737,1,1,6505,2342.93,187.4344,58.5733,2588.9377,NULL
67738,1,1,3765,2381.94,190.5552,59.5485,2632.0437,NULL
67739,1,1,NULL,2376.96,190.1568,59.424,2626.5408,NULL
67740,1,1,624,2322.28,185.7824,58.057,2566.1194,NULL
67741,1,1,14467,2393.06,191.4448,59.8265,2644.3313,NULL
67742,1,1,6707,2419.46,193.5568,60.4865,2673.5033,NULL
67743,1,1,1413,2329.99,186.3992,58.2498,2574.639,NULL
67744,1,1,NULL,1155.48,92.4384,28.887,1276.8054,NULL
67745,1,1,13938,1120.49,89.6392,28.0123,1238.1415,NULL
67746,1,1,NULL,1233.96,98.7168,30.849,1363.5258,NULL
67747,1,1,18139,1149.47,91.9576,28.7368,1270.1644,NULL
67748,1,1,7714,2466.32,197.3056,61.658,2725.2836,NULL
67749,1,1,1526,2384.07,190.7256,59.6018,2634.3974,NULL
67750,1,1,4843,2447.05,195.764,61.1763,2703.9903,NULL
67751,1,1,11029,2469.05,197.524,61.7263,2728.3003,NULL
67752,1,1,4187,1249.84,99.9872,31.246,1381.0732,NULL
67753,1,1,12683,1249.84,99.9872,31.246,1381.0732,NULL
67754,1,1,NULL,724.47,57.9576,18.1118,800.5394,NULL
67755,1,1,1542,567.76,45.4208,14.194,627.3748,NULL
67756,1,1,8487,628.45,50.276,15.7113,694.4373,NULL
67757,1,1,15376,1155.48,92.4384,28.887,1276.8054,NULL
67758,1,1,6740,1120.49,89.6392,28.0123,1238.1415,NULL
67759,1,1,18441,1760.47,140.8376,44.0118,1945.3194,NULL
67760,1,1,12624,1709.98,136.7984,42.7495,1889.5279,NULL
67761,1,1,17857,539.99,43.1992,13.4998,596.689,NULL
67762,1,1,6145,574.98,45.9984,14.3745,635.3529,NULL
67763,1,1,6263,574.98,45.9984,14.3745,635.3529,NULL
67764,1,1,8041,2419.06,193.5248,60.4765,2673.0613,NULL
67765,1,1,446,24.99,1.9992,0.6248,27.614,NULL
67766,1,1,15687,24.99,1.9992,0.6248,27.614,NULL
67767,1,1,16676,35.23,2.8184,0.8808,38.9292,NULL
67768,1,1,13354,29.99,2.3992,0.7498,33.139,NULL
67769,1,1,6488,7.28,0.5824,0.182,8.0444,NULL
67770,1,1,10768,39.98,3.1984,0.9995,44.1779,NULL
67771,1,1,7942,69.99,5.5992,1.7498,77.339,NULL
67772,1,1,5189,2.29,0.1832,0.0573,2.5305,NULL
67773,1,1,7415,13.98,1.1184,0.3495,15.4479,NULL
67774,1,1,17189,839.46,67.1568,20.9865,927.6033,NULL
67775,1,1,9367,819.48,65.5584,20.487,905.5254,NULL
67776,1,1,8704,2341.97,187.3576,58.5493,2587.8769,NULL
67777,1,1,NULL,2354.98,188.3984,58.8745,2602.2529,NULL
67778,1,1,2742,2414.99,193.1992,60.3748,2668.564,NULL
67779,1,1,739,819.46,65.5568,20.4865,905.5033,NULL
67780,1,1,9302,1700.99,136.0792,42.5248,1879.594,NULL
67781,1,1,19165,1735.98,138.8784,43.3995,1918.2579,NULL
67782,1,1,1246,10.24,0.8192,0.256,11.3152,NULL
67783,1,1,12301,3.99,0.3192,0.0998,4.409,NULL
67784,1,1,8242,49.99,3.9992,1.2498,55.239,NULL
67785,1,1,51,24.99,1.9992,0.6248,27.614,NULL
67786,1,1,9156,27.28,2.1824,0.682,30.1444,NULL
67787,1,1,18956,36.27,2.9016,0.9068,40.0784,NULL
67788,1,1,10206,60.47,4.8376,1.5118,66.8194,NULL
67789,1,1,939,71.58,5.7264,1.7895,79.0959,NULL
67790,1,1,989,27.28,2.1824,0.682,30.1444,NULL
67791,1,1,16133,32.28,2.5824,0.807,35.6694,NULL
67792,1,1,11348,49.97,3.9976,1.2493,55.2169,NULL
67793,1,1,9787,14.98,1.1984,0.3745,16.5529,NULL
67794,1,1,13413,22.93,1.8344,0.5733,25.3377,NULL
67795,1,1,18058,78.98,6.3184,1.9745,87.2729,NULL
67796,1,1,NULL,128.97,10.3176,3.2243,142.5119,NULL
67797,1,1,7480,4.99,0.3992,0.1248,5.514,NULL
67798,1,1,10929,39.98,3.1984,0.9995,44.1779,NULL
67799,1,1,571,13.98,1.1184,0.3495,15.4479,NULL
67800,1,1,NULL,7.28,0.5824,0.182,8.0444,NULL
67801,1,1,9549,78.98,6.3184,1.9745,87.2729,NULL
67802,1,1,7603,71.58,5.7264,1.7895,79.0959,NULL
67803,1,1,NULL,56.97,4.5576,1.4243,62.9519,NULL
67804,1,1,6934,24.99,1.9992,0.6248,27.614,NULL
67805,1,1,7117,4.99,0.3992,0.1248,5.514,NULL
67806,1,1,13281,39.98,3.1984,0.9995,44.1779,NULL
67807,1,1,18921,48.97,3.9176,1.2243,54.1119,NULL
67808,1,1,13696,23.78,1.9024,0.5945,26.2769,NULL
67809,1,1,15204,29.48,2.3584,0.737,32.5754,NULL
67810,1,1,1565,33.98,2.7184,0.8495,37.5479,NULL
67811,1,1,16596,18.97,1.5176,0.4743,20.9619,NULL
67812,1,1,17108,7.28,0.5824,0.182,8.0444,NULL
67813,1,1,13811,21.98,1.7584,0.5495,24.2879,NULL
67814,1,1,963,35,2.8,0.875,38.675,NULL
67815,1,1,10114,8.99,0.7192,0.2248,9.934,NULL
67816,1,1,4533,93.46,7.4768,2.3365,103.2733,NULL
67817,1,1,6217,564.99,45.1992,14.1248,624.314,NULL
67818,1,1,3535,2380.47,190.4376,59.5118,2630.4194,NULL
67819,1,1,4505,2340.94,187.2752,58.5235,2586.7387,NULL
67820,1,1,8592,785.32,62.8256,19.633,867.7786,NULL
67821,1,1,16966,777.34,62.1872,19.4335,858.9607,NULL
67822,1,1,6197,777.34,62.1872,19.4335,858.9607,NULL
67823,1,1,14240,1251.12,100.0896,31.278,1382.4876,NULL
67824,1,1,15808,1214.85,97.188,30.3713,1342.4093,NULL
67825,1,1,5004,1243.45,99.476,31.0863,1374.0123,NULL
67826,1,1,9160,599.47,47.9576,14.9868,662.4144,NULL
67827,1,1,4886,539.99,43.1992,13.4998,596.689,NULL
67828,1,1,3489,2443.35,195.468,61.0838,2699.9018,NULL
67829,1,1,4297,2319.99,185.5992,57.9998,2563.589,NULL
67830,1,1,5428,806.32,64.5056,20.158,890.9836,NULL
67831,1,1,1661,2433.04,194.6432,60.826,2688.5092,NULL
67832,1,1,4722,574.98,45.9984,14.3745,635.3529,NULL
67833,1,1,1321,1725.98,138.0784,43.1495,1907.2079,NULL
67834,1,1,10897,1700.99,136.0792,42.5248,1879.594,NULL
67835,1,1,9984,1750.98,140.0784,43.7745,1934.8329,NULL
67836,1,1,NULL,1120.49,89.6392,28.0123,1238.1415,NULL
67837,1,1,3429,796.34,63.7072,19.9085,879.9557,NULL
67838,1,1,6871,2453.04,196.2432,61.326,2710.6092,NULL
67839,1,1,NULL,7.95,0.636,0.1988,8.7848,NULL
67840,1,1,17854,49.99,3.9992,1.2498,55.239,NULL
67841,1,1,16731,32.27,2.5816,0.8068,35.6584,NULL
67842,1,1,8031,133.47,10.6776,3.3368,147.4844,NULL
67843,1,1,16588,74.98,5.9984,1.8745,82.8529,NULL
67844,1,1,10809,42.28,3.3824,1.057,46.7194,NULL
67845,1,1,8200,4.99,0.3992,0.1248,5.514,NULL
67846,1,1,8613,39.98,3.1984,0.9995,44.1779,NULL
67847,1,1,10377,34.99,2.7992,0.8748,38.664,NULL
67848,1,1,17516,2388.96,191.1168,59.724,2639.8008,NULL
67849,1,1,6895,2322.28,185.7824,58.057,2566.1194,NULL
67850,1,1,10507,2373.96,189.9168,59.349,2623.2258,NULL
67851,1,1,16298,2475.95,198.076,61.8988,2735.9248,NULL
67852,1,1,7623,819.48,65.5584,20.487,905.5254,NULL
67853,1,1,16862,1759.97,140.7976,43.9993,1944.7669,NULL
67854,1,1,9784,6.28,0.5024,0.157,6.9394,NULL
67855,1,1,7153,36.27,2.9016,0.9068,40.0784,NULL
67856,1,1,9283,34.89,2.7912,0.8723,38.5535,NULL
67857,1,1,NULL,99.57,7.9656,2.4893,110.0249,NULL
67858,1,1,8132,71.58,5.7264,1.7895,79.0959,NULL
67859,1,1,10645,38.88,3.1104,0.972,42.9624,NULL
67860,1,1,3212,34.89,2.7912,0.8723,38.5535,NULL
67861,1,1,3832,71.58,5.7264,1.7895,79.0959,NULL
67862,1,1,7774,32.28,2.5824,0.807,35.6694,NULL
67863,1,1,6634,84.97,6.7976,2.1243,93.8919,NULL
67864,1,1,10017,45.22,3.6176,1.1305,49.9681,NULL
67865,1,1,8337,9.99,0.7992,0.2498,11.039,NULL
67866,1,1,13309,69.99,5.5992,1.7498,77.339,NULL
67867,1,1,6284,78.98,6.3184,1.9745,87.2729,NULL
67868,1,1,6169,4.99,0.3992,0.1248,5.514,NULL
67869,1,1,18881,93.97,7.5176,2.3493,103.8369,NULL
67870,1,1,4314,7.28,0.5824,0.182,8.0444,NULL
67871,1,1,1187,39.98,3.1984,0.9995,44.1779,NULL
67872,1,1,4856,64.97,5.1976,1.6243,71.7919,NULL
67873,1,1,6466,117.58,9.4064,2.9395,129.9259,NULL
67874,1,1,11804,121.57,9.7256,3.0393,134.3349,NULL
67875,1,1,3220,24.99,1.9992,0.6248,27.614,NULL
67876,1,1,12656,34.98,2.7984,0.8745,38.6529,NULL
67877,1,1,7945,18.97,1.5176,0.4743,20.9619,NULL
67878,1,1,2389,86.95,6.956,2.1738,96.0798,NULL
67879,1,1,NULL,24.27,1.9416,0.6068,26.8184,NULL
67880,1,1,6852,56.97,4.5576,1.4243,62.9519,NULL
67881,1,1,2818,85.48,6.8384,2.137,94.4554,NULL
67882,1,1,17838,569.97,45.5976,14.2493,629.8169,NULL
67883,1,1,17256,2366.96,189.3568,59.174,2615.4908,NULL
67884,1,1,4359,2394.97,191.5976,59.8743,2646.4419,NULL
67885,1,1,16185,2369.96,189.5968,59.249,2618.8058,NULL
67886,1,1,11017,765.32,61.2256,19.133,845.6786,NULL
67887,1,1,6253,1134.47,90.7576,28.3618,1253.5894,NULL
67888,1,1,177,1754.98,140.3984,43.8745,1939.2529,NULL
67889,1,1,2397,1700.99,136.0792,42.5248,1879.594,NULL
67890,1,1,13724,1169.46,93.5568,29.2365,1292.2533,NULL
67891,1,1,9841,553.97,44.3176,13.8493,612.1369,NULL
67892,1,1,13079,2376.96,190.1568,59.424,2626.5408,NULL
67893,1,1,15003,2514.93,201.1944,62.8733,2778.9977,NULL
67894,1,1,7747,2417.96,193.4368,60.449,2671.8458,NULL
67895,1,1,3229,2413.06,193.0448,60.3265,2666.4313,NULL
67896,1,1,15402,1251.12,100.0896,31.278,1382.4876,NULL
67897,1,1,12380,553.97,44.3176,13.8493,612.1369,NULL
67898,1,1,15101,600.46,48.0368,15.0115,663.5083,NULL
67899,1,1,10530,1754.98,140.3984,43.8745,1939.2529,NULL
67900,1,1,18860,1735.98,138.8784,43.3995,1918.2579,NULL
67901,1,1,14571,548.98,43.9184,13.7245,606.6229,NULL
67902,1,1,2779,588.96,47.1168,14.724,650.8008,NULL
67903,1,1,11767,2398.05,191.844,59.9513,2649.8453,NULL
67904,1,1,14717,28.98,2.3184,0.7245,32.0229,NULL
67905,1,1,10219,27.77,2.2216,0.6943,30.6859,NULL
67906,1,1,7815,56.97,4.5576,1.4243,62.9519,NULL
67907,1,1,14429,24.49,1.9592,0.6123,27.0615,NULL
67908,1,1,14916,2478.34,198.2672,61.9585,2738.5657,NULL
67909,1,1,NULL,2329.98,186.3984,58.2495,2574.6279,NULL
67910,1,1,2040,2405.47,192.4376,60.1368,2658.0444,NULL
67911,1,1,1838,2457.33,196.5864,61.4333,2715.3497,NULL
67912,1,1,12532,62.98,5.0384,1.5745,69.5929,NULL
67913,1,1,1596,32.27,2.5816,0.8068,35.6584,NULL
67914,1,1,16182,34.89,2.7912,0.8723,38.5535,NULL
67915,1,1,10565,24.99,1.9992,0.6248,27.614,NULL
67916,1,1,7676,69.97,5.5976,1.7493,77.3169,NULL
67917,1,1,16753,71.58,5.7264,1.7895,79.0959,NULL
67918,1,1,18027,94.46,7.5568,2.3615,104.3783,NULL
67919,1,1,8686,37.27,2.9816,0.9318,41.1834,NULL
67920,1,1,13431,94.48,7.5584,2.362,104.4004,NULL
67921,1,1,12282,78.98,6.3184,1.9745,87.2729,NULL
67922,1,1,3659,119.98,9.5984,2.9995,132.5779,NULL
67923,1,1,12705,4.99,0.3992,0.1248,5.514,NULL
67924,1,1,14212,67.97,5.4376,1.6993,75.1069,NULL
67925,1,1,17889,4.99,0.3992,0.1248,5.514,NULL
67926,1,1,3190,39.98,3.1984,0.9995,44.1779,NULL
67927,1,1,18312,26.97,2.1576,0.6743,29.8019,NULL
67928,1,1,5382,78.98,6.3184,1.9745,87.2729,NULL
67929,1,1,17190,53.99,4.3192,1.3498,59.659,NULL
67930,1,1,9176,29.48,2.3584,0.737,32.5754,NULL
67931,1,1,18466,33.98,2.7184,0.8495,37.5479,NULL
67932,1,1,6815,36.27,2.9016,0.9068,40.0784,NULL
67933,1,1,16027,36.27,2.9016,0.9068,40.0784,NULL
67934,1,1,14889,21.49,1.7192,0.5373,23.7465,NULL
67935,1,1,2520,4.99,0.3992,0.1248,5.514,NULL
67936,1,1,2533,21.98,1.7584,0.5495,24.2879,NULL
67937,1,1,NULL,49.97,3.9976,1.2493,55.2169,NULL
67938,1,1,11925,34.99,2.7992,0.8748,38.664,NULL
67939,1,1,10342,2316.97,185.3576,57.9243,2560.2519,NULL
67940,1,1,1011,2391.94,191.3552,59.7985,2643.0937,NULL
67941,1,1,9703,2329.99,186.3992,58.2498,2574.639,NULL
67942,1,1,12139,2319.99,185.5992,57.9998,2563.589,NULL
67943,1,1,NULL,1155.48,92.4384,28.887,1276.8054,NULL
67944,1,1,749,588.96,47.1168,14.724,650.8008,NULL
67945,1,1,3909,2460.29,196.8232,61.5073,2718.6205,NULL
67946,1,1,9802,2393.06,191.4448,59.8265,2644.3313,NULL
67947,1,1,NULL,615.47,49.2376,15.3868,680.0944,NULL
67948,1,1,2481,574.98,45.9984,14.3745,635.3529,NULL
67949,1,1,8943,588.96,47.1168,14.724,650.8008,NULL
67950,1,1,10154,567.76,45.4208,14.194,627.3748,NULL
67951,1,1,3748,1155.48,92.4384,28.887,1276.8054,NULL
67952,1,1,8426,1750.98,140.0784,43.7745,1934.8329,NULL
67953,1,1,9563,1760.47,140.8376,44.0118,1945.3194,NULL
67954,1,1,18229,1725.98,138.0784,43.1495,1907.2079,NULL
67955,1,1,6905,1754.98,140.3984,43.8745,1939.2529,NULL
67956,1,1,17877,638.95,51.116,15.9738,706.0398,NULL
67957,1,1,2765,539.99,43.1992,13.4998,596.689,NULL
67958,1,1,7165,2407.04,192.5632,60.176,2659.7792,NULL
67959,1,1,12351,2461.03,196.8824,61.5258,2719.4382,NULL
67960,1,1,19192,2398.05,191.844,59.9513,2649.8453,NULL
67961,1,1,3749,742.35,59.388,18.5588,820.2968,NULL
67962,1,1,8535,1735.98,138.8784,43.3995,1918.2579,NULL
67963,1,1,11421,1735.98,138.8784,43.3995,1918.2579,NULL
67964,1,1,8203,2473.04,197.8432,61.826,2732.7092,NULL
67965,1,1,17122,59.91,4.7928,1.4978,66.2006,NULL
67966,1,1,717,56.97,4.5576,1.4243,62.9519,NULL
67967,1,1,17089,42.28,3.3824,1.057,46.7194,NULL
67968,1,1,19193,39.98,3.1984,0.9995,44.1779,NULL
67969,1,1,17044,29.48,2.3584,0.737,32.5754,NULL
67970,1,1,16399,39.98,3.1984,0.9995,44.1779,NULL
67971,1,1,12124,14.98,1.1984,0.3745,16.5529,NULL
67972,1,1,11791,34.99,2.7992,0.8748,38.664,NULL
67973,1,1,NULL,62.94,5.0352,1.5735,69.5487,NULL
67974,1,1,18516,2378.96,190.3168,59.474,2628.7508,NULL
67975,1,1,NULL,2405.47,192.4376,60.1368,2658.0444,NULL
67976,1,1,157,2332.28,186.5824,58.307,2577.1694,NULL
67977,1,1,875,2511.32,200.9056,62.783,2775.0086,NULL
67978,1,1,3198,2514.93,201.1944,62.8733,2778.9977,NULL
67979,1,1,3033,6.28,0.5024,0.157,6.9394,NULL
67980,1,1,2263,2.29,0.1832,0.0573,2.5305,NULL
67981,1,1,4361,33.98,2.7184,0.8495,37.5479,NULL
67982,1,1,NULL,49.48,3.9584,1.237,54.6754,NULL
67983,1,1,15158,53.95,4.316,1.3488,59.6148,NULL
67984,1,1,4403,147.28,11.7824,3.682,162.7444,NULL
67985,1,1,NULL,29.98,2.3984,0.7495,33.1279,NULL
67986,1,1,18797,71.58,5.7264,1.7895,79.0959,NULL
67987,1,1,NULL,69.97,5.5976,1.7493,77.3169,NULL
67988,1,1,15253,32.28,2.5824,0.807,35.6694,NULL
67989,1,1,7676,94.48,7.5584,2.362,104.4004,NULL
67990,1,1,14098,69.99,5.5992,1.7498,77.339,NULL
67991,1,1,9759,7.28,0.5824,0.182,8.0444,NULL
67992,1,1,12807,27.28,2.1824,0.682,30.1444,NULL
67993,1,1,9332,31.27,2.5016,0.7818,34.5534,NULL
67994,1,1,19128,107.08,8.5664,2.677,118.3234,NULL
67995,1,1,3857,69.97,5.5976,1.7493,77.3169,NULL
67996,1,1,14283,28.48,2.2784,0.712,31.4704,NULL
67997,1,1,8029,6.28,0.5024,0.157,6.9394,NULL
67998,1,1,17111,31.73,2.5384,0.7933,35.0617,NULL
67999,1,1,8597,25.48,2.0384,0.637,28.1554,NULL
68000,1,1,3597,36.27,2.9016,0.9068,40.0784,NULL
68001,1,1,3641,77.96,6.2368,1.949,86.1458,NULL
68002,1,1,734,39.99,3.1992,0.9998,44.189,NULL
68003,1,1,2527,37.29,2.9832,0.9323,41.2055,NULL
68004,1,1,5821,56.97,4.5576,1.4243,62.9519,NULL
68005,1,1,14493,2482.23,198.5784,62.0558,2742.8642,NULL
68006,1,1,5258,777.34,62.1872,19.4335,858.9607,NULL
68007,1,1,3026,831.32,66.5056,20.783,918.6086,NULL
68008,1,1,7931,1258.83,100.7064,31.4708,1391.0072,NULL
68009,1,1,12227,2334.98,186.7984,58.3745,2580.1529,NULL
68010,1,1,13577,2294.99,183.5992,57.3748,2535.964,NULL
68011,1,1,15168,2294.99,183.5992,57.3748,2535.964,NULL
68012,1,1,8612,588.96,47.1168,14.724,650.8008,NULL
68013,1,1,14549,553.97,44.3176,13.8493,612.1369,NULL
68014,1,1,5840,564.21,45.1368,14.1053,623.4521,NULL
68015,1,1,1283,2532.33,202.5864,63.3083,2798.2247,NULL
68016,1,1,16414,2393.06,191.4448,59.8265,2644.3313,NULL
68017,1,1,3991,2419.06,193.5248,60.4765,2673.0613,NULL
68018,1,1,18894,567.76,45.4208,14.194,627.3748,NULL
68019,1,1,18929,561.48,44.9184,14.037,620.4354,NULL
68020,1,1,4829,556.26,44.5008,13.9065,614.6673,NULL
68021,1,1,168,574.98,45.9984,14.3745,635.3529,NULL
68022,1,1,18685,539.99,43.1992,13.4998,596.689,NULL
68023,1,1,13738,1197.97,95.8376,29.9493,1323.7569,NULL
68024,1,1,5922,1170.48,93.6384,29.262,1293.3804,NULL
68025,1,1,13276,1155.48,92.4384,28.887,1276.8054,NULL
68026,1,1,17358,1164.47,93.1576,29.1118,1286.7394,NULL
68027,1,1,13533,2419.06,193.5248,60.4765,2673.0613,NULL
68028,1,1,13166,2398.05,191.844,59.9513,2649.8453,NULL
68029,1,1,1041,2419.06,193.5248,60.4765,2673.0613,NULL
68030,1,1,12577,6.28,0.5024,0.157,6.9394,NULL
68031,1,1,18808,123.96,9.9168,3.099,136.9758,NULL
68032,1,1,6979,35,2.8,0.875,38.675,NULL
68033,1,1,3097,23.78,1.9024,0.5945,26.2769,NULL
68034,1,1,1568,14.23,1.1384,0.3558,15.7242,NULL
68035,1,1,3163,9.99,0.7992,0.2498,11.039,NULL
68036,1,1,96,36.27,2.9016,0.9068,40.0784,NULL
68037,1,1,17999,2319.26,185.5408,57.9815,2562.7823,NULL
68038,1,1,1944,68.97,5.5176,1.7243,76.2119,NULL
68039,1,1,3510,64.97,5.1976,1.6243,71.7919,NULL
68040,1,1,NULL,93.46,7.4768,2.3365,103.2733,NULL
68041,1,1,7456,34.89,2.7912,0.8723,38.5535,NULL
68042,1,1,5150,69.97,5.5976,1.7493,77.3169,NULL
68043,1,1,7409,7.28,0.5824,0.182,8.0444,NULL
68044,1,1,10149,4.99,0.3992,0.1248,5.514,NULL
68045,1,1,11536,4.99,0.3992,0.1248,5.514,NULL
68046,1,1,12661,7.28,0.5824,0.182,8.0444,NULL
68047,1,1,7213,4.99,0.3992,0.1248,5.514,NULL
68048,1,1,9272,67.93,5.4344,1.6983,75.0627,NULL
68049,1,1,16424,24.27,1.9416,0.6068,26.8184,NULL
68050,1,1,3551,31.27,2.5016,0.7818,34.5534,NULL
68051,1,1,14848,83.97,6.7176,2.0993,92.7869,NULL
68052,1,1,16245,24.99,1.9992,0.6248,27.614,NULL
68053,1,1,5367,62.98,5.0384,1.5745,69.5929,NULL
68054,1,1,14325,53.99,4.3192,1.3498,59.659,NULL
68055,1,1,14804,4.99,0.3992,0.1248,5.514,NULL
68056,1,1,2686,27.77,2.2216,0.6943,30.6859,NULL
68057,1,1,10867,23.78,1.9024,0.5945,26.2769,NULL
68058,1,1,1519,33.98,2.7184,0.8495,37.5479,NULL
68059,1,1,12213,56.97,4.5576,1.4243,62.9519,NULL
68060,1,1,13267,8.99,0.7192,0.2248,9.934,NULL
68061,1,1,10849,804.48,64.3584,20.112,888.9504,NULL
68062,1,1,3363,799.48,63.9584,19.987,883.4254,NULL
68063,1,1,2494,2411.95,192.956,60.2988,2665.2048,NULL
68064,1,1,17217,2398.05,191.844,59.9513,2649.8453,NULL
68065,1,1,14819,2294.99,183.5992,57.3748,2535.964,NULL
68066,1,1,8859,1218.46,97.4768,30.4615,1346.3983,NULL
68067,1,1,1137,613.45,49.076,15.3363,677.8623,NULL
68068,1,1,223,539.99,43.1992,13.4998,596.689,NULL
68069,1,1,17714,2482.23,198.5784,62.0558,2742.8642,NULL
68070,1,1,9046,839.48,67.1584,20.987,927.6254,NULL
68071,1,1,12182,2419.06,193.5248,60.4765,2673.0613,NULL
68072,1,1,8053,742.35,59.388,18.5588,820.2968,NULL
68073,1,1,18365,632.45,50.596,15.8113,698.8573,NULL
68074,1,1,160,539.99,43.1992,13.4998,596.689,NULL
68075,1,1,5410,553.97,44.3176,13.8493,612.1369,NULL
68076,1,1,1043,1120.49,89.6392,28.0123,1238.1415,NULL
68077,1,1,10253,1120.49,89.6392,28.0123,1238.1415,NULL
68078,1,1,8262,1170.48,93.6384,29.262,1293.3804,NULL
68079,1,1,8452,1735.98,138.8784,43.3995,1918.2579,NULL
68080,1,1,18506,1700.99,136.0792,42.5248,1879.594,NULL
68081,1,1,14591,597.95,47.836,14.9488,660.7348,NULL
68082,1,1,12324,583.97,46.7176,14.5993,645.2869,NULL
68083,1,1,17987,724.47,57.9576,18.1118,800.5394,NULL
68084,1,1,NULL,2384.07,190.7256,59.6018,2634.3974,NULL
68085,1,1,17323,751.34,60.1072,18.7835,830.2307,NULL
68086,1,1,16042,2438.06,195.0448,60.9515,2694.0563,NULL
68087,1,1,15206,2384.07,190.7256,59.6018,2634.3974,NULL
68088,1,1,6085,2418.05,193.444,60.4513,2671.9453,NULL
68089,1,1,13646,848.47,67.8776,21.2118,937.5594,NULL
68090,1,1,8924,49.99,3.9992,1.2498,55.239,NULL
68091,1,1,9387,34.99,2.7992,0.8748,38.664,NULL
68092,1,1,8785,29.98,2.3984,0.7495,33.1279,NULL
68093,1,1,4005,74.98,5.9984,1.8745,82.8529,NULL
68094,1,1,5865,4.99,0.3992,0.1248,5.514,NULL
68095,1,1,17965,53.99,4.3192,1.3498,59.659,NULL
68096,1,1,2089,799.42,63.9536,19.9855,883.3591,NULL
68097,1,1,16324,2334.97,186.7976,58.3743,2580.1419,NULL
68098,1,1,15941,2400.95,192.076,60.0238,2653.0498,NULL
68099,1,1,4750,2319.99,185.5992,57.9998,2563.589,NULL
68100,1,1,2938,2389.98,191.1984,59.7495,2640.9279,NULL
68101,1,1,12988,596.96,47.7568,14.924,659.6408,NULL
68102,1,1,12983,1759.97,140.7976,43.9993,1944.7669,NULL
68103,1,1,13967,62.98,5.0384,1.5745,69.5929,NULL
68104,1,1,11523,7.28,0.5824,0.182,8.0444,NULL
68105,1,1,16232,2.29,0.1832,0.0573,2.5305,NULL
68106,1,1,18406,21.49,1.7192,0.5373,23.7465,NULL
68107,1,1,7645,64.97,5.1976,1.6243,71.7919,NULL
